,31,3,0.083636364,0.218867925,0.240366973,1.039130435,0.001980198,0.063636364,0.302857143,0.386363636,0.136734694,0.125,0.1,0.263636364,0.020895522,0.022222222,0.116666667
,32,3,0.026666667,0.224615385,0.213043478,0.247727273,1.134883721,0.003846154,0.7,0.16,0.022047244,0.186363636,0.188679245,0.064566929,0.317241379,1.196039604,0.006896552
,33,3,0.28,0.157142857,0.309589041,0.364705882,0.101724138,0.076785714,0.45,0.176271186,0.13,1.007692308,0.064347826,0.1,0.158441558,1.742857143,0.352631579
,34,3,0.051327434,0.064935065,0.45862069,0.134246575,0,0.174311927,0.209756098,0.203278689,0.194029851,0.528571429,0.113157895,0.676335878,0.186363636,0.977464789,0.055172414
,35,3,0.086792453,0.092436975,0.374576271,0.064935065,0.20733945,0.03943662,0.238461538,0.715789474,0.172972973,1.883636364,0.491428572,0.325,0.142056075,0.686046512,0.145454545
,36,3,0.257534246,0.0875,0.113043478,0.120754717,0.036619718,0.102040816,0.075,0.301724138,0.319083969,0.380821918,0.177777778,0.0575,0.055,0.157142857,0.1
,37,3,0.07027027,0.36,0.064,0.430769231,0.076923077,0.074766355,0.265934066,1.109375,0.584,0.166197183,0.606451613,0.184210526,0.136585366,2.418181818,0.010810811
,38,3,0.402597403,0.004545455,0.388679245,0.19,0.359322034,0.044247788,0.092307692,0.152631579,2.218461538,0.07768595,0.4,0.225581395,0.255813953,0.094117647,0.298701299
,39,3,0.244642857,0.085714286,0.07628866,0.044897959,0.117647059,0.561538462,0.101724138,0.307692308,0.307692308,0.26,0.26875,1.502325581,0.037288136,1,0.183783784
,40,3,0.07804878,0.1675,0.363636364,0.161290323,0.253571429,0.008163265,0.325,0.070967742,0.04,0.205,0.129032258,0.274193548,0.408695652,0.032,0.318918919
,41,3,0.240366973,0.181818182,0.053333333,0.256603774,0.062992126,0.083018868,0.288421053,0.005263158,0.020472441,1.24516129,0.028571429,0.133962264,0.26875,1.189189189,0.090384615
,42,3,0.3,0.370873786,0.014545455,0.25,0.539759036,0.113402062,0.188732394,0.935,0.133333333,0.147368421,0.18490566,0,0.253333333,0.29,0.151923077
,43,3,0.384615385,0.373913043,0.007874016,0.059677419,0.075675676,0.057142857,0.15,1.805263158,0.133333333,0.181818182,0.222727273,0.067272727,0.066019417,0.624390244,0.192125984
,44,3,0.100826446,0.184615385,0.259677419,0.384615385,0.257534246,0.1625,0.0578125,0.355963303,0.1,0.176923077,0.330973451,0.043037975,0.091089109,0.0512,0.127102804
,45,3,0.306849315,0.030769231,0.172477064,0.53,0.171698113,0.5,0.367567568,0.4,0.103225806,0.14893617,0.08,0.391176471,0.053658537,0.443956044,0.123076923
,46,4,0.904,0.004705882,0.518309859,0.224615385,0.336363636,0.090322581,0.206299213,0.148214286,0.1,0.398214286,0.239344262,0.083185841,0.55,0.156962025,1.366371681
,47,4,0.284615385,0.099236641,0.01980198,0.3,0.275,0.307692308,0.169230769,0.136986301,0.328,0.18490566,0.305263158,0.28,0.004651163,0.483168317,0.099236641
,48,4,0.1,0.292857143,0.344067797,0.1,0.621052632,0.069172932,0.181818182,0.127710843,0.162790698,0.384210526,0.109677419,0.225862069,0.137815126,0.201503759,0.1
,49,4,0.028318584,0.446153846,0.269565217,0.068235294,0.136842105,0.153846154,0.133333333,0.111111111,0.064705882,0.117307692,0.233663366,0.02173913,0.055737705,0.234482759,0.325
,50,4,0.018181818,0.147368421,0.23943662,0.224,0.126956522,0.261052632,0.172727273,0.089473684,0.002531646,0.330434783,0.02,0.025806452,0.022857143,0.174736842,0.086567164
,51,4,0.143243243,0.295652174,0.037288136,0.118181818,0.028571429,0.051612903,0.019469027,0.218181818,0.36,0.511111111,0.00862069,0.173770492,0.09010989,0.415533981,0.0125
,52,4,0.328358209,0.417647059,0.8,0.24137931,0.988059702,0.221621622,0.196694215,0.006896552,0.14,0.003539823,0.184,0.054545455,0.03539823,0.25,0.295652174
,53,4,0.142857143,0.145454545,0.414457831,0.36097561,0.5,0.086567164,0.025,0.228571429,0.230379747,0.318918919,0.15,0.001818182,0.017391304,0.047058824,0.76
,54,4,0.134177215,0.171428571,0.694339623,0.359183674,0.218897638,0.263829787,0.142307692,0.3475,0.008474576,1.7,0.169230769,0.24,0.11627907,0.028571429,0.111111111
,55,4,0.053846154,0.04,0.418461538,0.059701493,0.253571429,0.348275862,0.283168317,0.153398058,0.385365854,1.104225352,0.04375,0.005970149,0.007462687,0.010989011,0.241176471
,56,4,0.134453782,0.217647059,0.285714286,0.033333333,0.055,0.421052632,0.034042553,0.113636364,0.107692308,0.275590551,0.011267606,0.231707317,0.258823529,0.336363636,0.1504
,57,4,0.224615385,0.1088,0.112676056,0.326315789,0.023157895,0.148091603,0.083870968,0.259813084,0.048818898,0.090909091,0.035714286,0.033043478,0.018181818,0.003846154,0.584615385
,58,4,0.23853211,0.176271186,0.55,0.136842105,0.305,0.113157895,0.030769231,0.009174312,0.397014925,1.981818182,0.468181818,0.12173913,0.239655172,0.306451613,0.124324324
,59,4,0.047761194,0.010526316,0.371428571,0.14893617,0.034042553,0.04,0.242857143,0.45,0.039655172,0.319327731,0.046511628,0.373913043,0.173913043,2.459375,0.491304348
,60,4,0.2375,0.216129032,0.1025,0.180327869,0.053658537,0.06744186,0.1,0.10989011,0.123076923,0.143902439,0.184375,0.141860465,0.250847458,0.14,0.372727273
,61,5,0.058715596,0.203053435,0.541176471,0.186363636,0.063636364,0.18490566,0.044897959,0.334782609,0.1,0.479338843,0.293670886,0.013333333,0.26744186,0.52972973,0.485714286
,62,5,0.107438017,0.213043478,0.708108108,0.574545455,0.012903226,0.164948454,0.432653061,0.081632653,0.186363636,0.168421053,0.107563025,0.087323944,0.084210526,0.126732673,0.112328767
,63,5,0.38,0.067857143,0.342857143,0.175,0.342622951,0.3808,0.177142857,0.07804878,0.233333333,0.055,0.252941176,0.145454545,0.32,0.435294118,0.327710843
,64,5,0.047540984,0.353719008,0.173469388,0.056451613,0.1671875,0.052631579,0.296875,0.125,0.057142857,0.353846154,0.367567568,0.046,0.091089109,0.284615385,0.192125984
,65,5,0.083636364,0.169230769,0.453571429,0.301204819,0.013913043,0.188,0.092913386,0.149230769,0.2,1.52,0.074418605,0.301492537,0.230612245,0.336363636,0.044444444
,66,5,0.243636364,0.038636364,0.288709677,0.007692308,0.069811321,0.063636364,0.025,0.065384615,0.19,0.725,0.1072,0.082,0.380645161,0.954285714,0.077272727
,67,5,0.133858268,0.08,0.790697674,0.103773585,0.17,0.0512,0.1,0.093129771,0.088311688,0.2,0.089655172,0.005882353,0.222222222,0.176923077,0.757692308
,68,5,0.051948052,0.251485149,0.145,0.032075472,0.130578512,0.04,0.238461538,0.294117647,0.3125,1,0.07394958,0.391549296,0.040625,0.29,0.627586207
,69,5,0.024615385,0.386363636,0.64,0.224390244,0.1,0.090322581,0.153125,0.342372881,0.014285714,0.187096774,0.364516129,0.463461538,0.1375,0.005714286,0.366197183
,70,5,0.028571429,0.259813084,0.571428571,0.123684211,0.101492537,0.146551724,0.00625,0.177142857,0.314285714,0.054237288,0.065306122,0.041935484,0.348275862,2.143661972,0.228235294
,71,5,0.048351648,0.206299213,0.210344828,0.355555556,0.066666667,0.073267327,0.257731959,0.127272727,0.228571429,0.326956522,0.1088,0.177777778,0.129032258,0.2,0.007874016
,72,5,0.013333333,0.246153846,0.714634146,0.1,0.193103448,0.108411215,0.098305085,0.172580645,0.393984962,0.203278689,0.233663366,0.444736842,0.04375,0.234710744,0.268131868
,73,5,0.118918919,0.072340426,0.085483871,0.2375,0.632653061,0.068965517,0.387234043,0.125,0.24,0.015384615,0.003539823,0.014736842,0.08,0.08,0.257731959
,74,5,0.135064935,0.248818898,0.314782609,0.100970874,0.271559633,0.338461538,0.485714286,0.248695652,0.015384615,0.236641221,0.154198473,0.1216,0.2125,0.335384615,0.074626866
,75,5,0.195744681,0.434285714,0.054545455,0.165853659,0.283185841,0.05,0.03255814,0.095652174,0.1,0.25,0.284090909,0.262295082,0.076785714,2.75,0.185365854
,76,6,1,0.057142857,0.294736842,0.189830508,0.590697674,0.047761194,0.196428571,0.342307692,0.135384615,1.504,0.022857143,3.546341463,0.262068966,0.332258064,0.0265625
,77,6,0.029565217,0.065116279,0.1225,0.008,0.152631579,0.19,0.062857143,0.232352941,0.330232558,0.336842105,0.071875,0.147368421,0.258823529,0.0496,0.077165354
,78,6,0,0.129508197,0.144262295,0.12173913,0.3125,0.172093023,0.013333333,0.330232558,0.060869565,0.187804878,0.236363636,0.275609756,1,0.105511811,0.150943396
,79,6,0.3,0.136065574,0.23539823,0.164705882,0.231578947,0.27027027,0.4,2.073076923,0.257142857,0.302040816,0.101492537,0.264864865,0.247368421,0.707692307,0.481538462
,80,6,0.183333333,0.037931034,0.363414634,0.302631579,0.069662921,0.251327434,0.050549451,0.274336283,0.213953488,0.768421052,0.070967742,0.13877551,0.206779661,0.07768595,0.07
,81,6,0.248351648,0.145454545,0.010204082,0.05,0.4,0.073394495,0.022413793,0.384210526,0.242105263,0.285714286,0.092857143,0.136842105,0.129032258,0.210958904,0.196923077
,82,6,0.172,0.204210526,0.084210526,0.057142857,0.542857143,0.045454545,0.216129032,0.2575,0.407894737,0.147368421,0.003278689,0.376377953,0.234482759,1.477922078,0.133333333
,83,6,0.45785124,0.001612903,0.2875,0.088607595,0.052542373,0.274626866,0.228571429,0.1,0.33125,0.433070866,0.112676056,0.152941176,0.243478261,0.0859375,0.05
,84,6,0.006896552,0.125,0.235,0.125,0.341818182,0.038834951,0.009756098,0.0125,0.251327434,0.206451613,0.07032967,0.074418605,0.112977099,2.24,0.162790698
,85,6,0.210958904,0.153846154,0.278947368,0.048101266,0.145454545,0.286206897,0.076315789,0.075609756,0.136842105,0.386363636,0.210344828,0.1,0.170786517,1.73,0.26875
,86,6,0.129411765,0.038167939,0.258646617,0.085245902,0.252173913,0.126470588,0.034146341,0.239344262,0.416216216,0.16,0.248648649,0.188,0.247272727,0.340816327,0.581395349
,87,6,0.225531915,0.07027027,0.255813953,0.127272727,0.225531915,0.034042553,0.082692308,0.406382979,0.044274809,0.195454545,0.273170732,0.042105263,1,0.485714286,0.15
,88,6,0.079699248,0.171428571,0.318918919,0.048076923,0.759090909,0.036842105,0,0.021621622,0.113846154,0.363636364,0.178181818,0.41875,0.133333333,0.793103448,0.192771084
,89,6,0.154,0.006779661,0.315492958,0.008,0.169072165,0.337142857,0.076470588,0.118367347,0.311111111,0.213592233,0.090721649,0.127272727,0.032835821,2.989473684,0.036619718
,90,6,0.134453782,0.228571429,0.169230769,0.060869565,0.171084337,0.1,0.339240506,0.203846154,0.154545455,0.660869565,0.022727273,0.10989011,0.215841584,0.096551724,0.136
,91,7,0.285714286,0.376237624,0.032,0.232786885,0.071428571,0.049438202,0.18490566,0.226168224,0.150561798,0.196923077,0.137190083,0.034782609,1,0.325,0.402597403
,92,7,0.035714286,0.062295082,0.0368,0.109589041,0.032786885,0.039655172,0.032,0.152941176,0.0496,1,0.25,0.18,0.149090909,1.925,0.143902439
,93,7,0.06119403,0.0125,0.332824427,0.232352941,0.185714286,0.055172414,0.067256637,0.218897638,0.026229508,0.580487805,0.157142857,0.154198473,0.204651163,1.317241379,0.114285714
,94,7,0.08,0.067857143,0.341463415,0.315384615,0.017391304,1.460550459,0.18852459,0.134615385,0.343243243,0.357142857,0.23,0.172,0.325,0.317857143,0.0775
,95,7,0.037288136,0.139130435,0.049438202,0.054285714,0.155963303,0.183505155,0.05,0.244,0.018181818,0.873469388,0.301785714,0.0265625,0.211538461,0.228571429,0.114754098
,96,7,0.165853659,0.256880734,0.056880734,0.578947368,0.062,0.172727273,0.08,0.163636364,0.136842105,0.166666667,0.006896552,0.012903226,0.325,0.131428571,0.5
,97,7,0.069565217,0.285294118,0.232608696,0.220338983,0.358823529,0.186086957,0.326829268,0.006896552,0.002531646,0.1,0.061052632,0.05,1.344186046,2.528301887,0.748837209
,98,7,0.052631579,0.261538462,0.55,0.148214286,0.333333333,0.04516129,0.129508197,0.171681416,0.127272727,0.06779661,0.047058824,0.540425532,0.336363636,0.768965517,0.364705882
,99,7,0.228571429,0.17,0.446153846,0.177570094,0.011764706,0.136986301,0.046511628,0.223853211,0.202857143,0.125233645,0.303448276,0,1.144117647,0.907462687,0.059090909
,100,7,0.017391304,0.041558442,0.445112782,0.315384615,0.040625,0.164948454,0.085245902,0.064,0.152066116,0.158064516,0.017391304,0.208,0.063636364,1.683636363,0.316
,101,7,0.2,0.024137931,0.168656716,0.150515464,0.084090909,0.188235294,0.226315789,0.257894737,0.1984375,0.719402985,0.146774194,0.12,0.36,0.182089552,0.092857143
,102,7,0.03125,0.214893617,0.320408163,0.146902655,0.176923077,0.08125,0.023728814,1,0.226,0.328813559,0.121428571,0.584615385,0.963636364,1.106818182,0.15
,103,7,0.026666667,0.273170732,0.532,0.130232558,0.082352941,0.039097744,0.074766355,0.256198347,0.101492537,0.373913043,0.188732394,0.048076923,0.120930233,0.998,0.15625
,104,7,0.161290323,0.130578512,0.588135593,0.121538462,0.036956522,0.203846154,0.068965517,0.045217391,0.008,0.117307692,0.011267606,0.090322581,0.063013699,0.502255639,0.454545455
,105,7,0.353846154,0.236363636,0.084745763,0.343661972,0.4,0.217647059,0.81512605,0.022047244,0.030769231,0.468181818,0.167567568,0.162831858,0.26446281,0.832142857,0.18490566
,106,8,0.366917293,0.317241379,0.065789474,0.135384615,0.02,0.037288136,0.475675676,1,0.442,0.604545455,0.161832061,0.057142857,1,1.302654867,0.173214286
,107,8,0.04,0.28,0.129032258,0.475,0.022727273,0.037288136,0.1,0.432608696,0.064705882,0.276635514,0.335384615,0.175,0.1,2.44,0.202272727
,108,8,0.114754098,0.148214286,0.15625,0.331092437,0.130232558,0.072164948,0.007476636,0.237837838,0.066666667,0.44,0.06746988,0.218421053,0.050549451,0.158415842,0.651612903
,109,8,0.433333333,0.288709677,0.336363636,0.136842105,0.147368421,0.138235294,0.026315789,0.057894737,0.051485149,0.246153846,0.133333333,0.475,0.75862069,1.803278688,0.4
,110,8,0.090526316,0.26,0.127692308,0.243636364,0.136,0.170434783,0.042553191,0.085714286,0.068292683,0.847368421,0.181818182,0.103225806,0.245945946,2.078947369,0.0224
,111,8,0.126956522,0,0.438961039,0.462686567,0.233333333,0.02173913,0.20862069,0.172972973,0.198181818,0.262295082,0.003305785,0.55,0.080851064,0.092035398,0.025688073
,112,8,0.257534246,0.28907563,0.4,0.089156627,0.376470588,0.120754717,0.467605634,0.304950495,0.914285714,0.138297872,0.079545455,0.134246575,0.172477064,3.47804878,0.1
,113,8,0.14375,0.236956522,0.234042553,0.045714286,0.01147541,0.005263158,1.9,0.03902439,0.004878049,0.356716418,0.216129032,0.166666667,0.194545455,2.191549296,0.088888889
,114,8,0,0.009756098,0.2,0.136842105,0.161643836,0.154,0.214545455,0.208791209,0.091262136,0.0512,0.037931034,0.153846154,0.033333333,1.6625,0.275728155
,115,8,0.142857143,0.362857143,0.38,0.55,0.131428571,0.035051546,0.011764706,0.127272727,0.523529412,0.559183673,0.329411765,0.224137931,0.097560976,2.120754717,0.307692308
,116,8,0.242857143,0.304,0.010989011,0.055,0.066666667,0.002272727,0.395918367,0.045454545,0.073394495,0.532,0.24,0.016793893,0.340425532,0.102702703,0.17826087
,117,8,0.12195122,0.027027027,0.517073171,0.134453782,0.055,0.124770642,0.131428571,0.240963855,0.2,0.127272727,0.508823529,0.127272727,1.824615385,1.166371681,0.456603774
,118,8,0.020253165,0.255639098,0.028571429,0.486956521,0.098305085,0.113846154,0.172,0.334782609,0.058461538,0.487755102,0.110344828,0.220618557,0.062809917,0.270588235,0.058823529
,119,8,0.042105263,0.253191489,0.4,0.225,0.114285714,0.014545455,0.064,0.124324324,0.204651163,0.375609756,0.295652174,0.23,0.450746269,3.475675675,0.541176471
,120,8,0.11875,0.076785714,0.053658537,0.335483871,0.0859375,0.221621622,0.091338583,0.276470588,0.026530612,0.014285714,0.163157895,0.05,0.053658537,1.36440678,0.162068965
,121,9,0.101176471,0.2375,0.497674419,1.223529412,0.642105263,0.294382023,0.060869565,0.180357143,0.152941176,0.1,0.345945946,0.54,0.169230769,1.366990291,0.125714286
,122,9,0.120754717,0.161290323,0.660869565,0.035,0.334482759,0.059090909,0.422,0.003883495,0.04,0.155102041,0.276470588,0.540425532,0.155555556,0.339240506,0.450847458
,123,9,0.526086956,0.216216216,0.604,0.053448276,0.738983051,0.019642857,0.083636364,0.085294118,0.006896552,0.134615385,0.057142857,0.05,0.290566038,2.525,0.048571429
,124,9,0.005405405,0.170434783,0.034146341,0.34,0.07032967,0.114285714,0.223853211,0.242105263,0.0125,0.121428571,0.240336134,0.132727273,0.155102041,0.25,0.096875
,125,9,0.422222222,0.0125,0.5,0.02,0.1,0.216793893,0.363636364,0.14,0.319685039,0.662857143,0.061971831,0.246153846,0.032075472,0.0352,0.048275862
,126,9,0.073076923,0.091262136,0.543283582,0.058461538,0.003539823,0.457142857,0.148648649,0.084090909,0.1225,0.292727273,0.228571429,0.039655172,0.402597403,0.764705883,0.174117647
,127,9,0.032835821,0.073684211,0.136,0.036619718,0.225806452,0.1,0.406593407,0.1375,0.1,0.026229508,0.272413793,0.03943662,0.048571429,0.181818182,0.341463415
,128,9,0.284615385,0.222222222,0.018181818,2.276363636,0.205405405,0.027027027,0.145454545,0.085950413,0.060869565,0.020472441,0.277419355,0.375806452,0.175510204,0.468181818,0.1
,129,9,0.334782609,0.05,0.131428571,0.220618557,0.068965517,0.168831169,0.366666667,0.003076923,0.089473684,0.162204724,1,0.384210526,0.1,0.792307692,0.221621622
,130,9,0.003278689,0.008163265,0.036363636,0,0.563157895,0.1,0.268181818,0.083636364,0.2,0.17443609,0.117647059,0.044615385,0.13,2.96744186,0.234482759
,131,9,0.072340426,0.034042553,0.241322314,0.140909091,0.2,0.293670886,0.061702128,0.317241379,0.039175258,0.415,0.021052632,0.080851064,0.012389381,0.607142857,0.037623762
,132,9,0.194736842,0.207317073,0.360526316,0.146153846,0.024427481,0.044897959,0.2,0.289473684,0.318918919,0.479069767,0.322077922,0.076785714,0.08,2.662068966,0.037209302
,133,9,0.24516129,0.023728814,0.28,0.272413793,0.015384615,0.047272727,0.034482759,0.019512195,0.05,0.994594594,0.037209302,0.018181818,0.272727273,1.432692308,0.04516129
,134,9,0.210909091,0.22,0.07804878,0.053658537,0.117241379,0.011570248,0.106666667,0.091743119,0.037288136,0.718918919,0.196923077,0.361290322,0.164285714,1.232558139,0.275
,135,9,0.164285714,0.147826087,0.366197183,0.2,0.028571429,0.114285714,0.252307692,0.17826087,0.059677419,0.230909091,0.260273973,0.04,0.228571429,0.010810811,0.013913043
,136,10,2.107692308,0.048543689,0.415584416,0.358490566,0.35,0.148214286,0.236363636,0.167924528,0.07027027,0.970526316,0.258823529,0.12,0.385365854,1,0.278947368
,137,10,0.248101266,0.232876712,0.626415094,0.2,0.17,0.014084507,0.203539823,0.003053435,0.086153846,0.578723404,0.142857143,0.361290323,0.44,4.068421053,0.163793104
,138,10,0.088059702,0.057943925,0.756756757,0.163076923,0.061702128,0.181818182,0.38125,0.264864865,0.046,0.124324324,0.26,0.215037594,0.5375,0.757303371,0.079699248
,139,10,0,0.1,0.304201681,0.142857143,0.4625,0.118367347,0.246153846,0.2,0.07027027,0.227272727,0.071875,0.057142857,0.016129032,1.276923077,0.1
,140,10,0.075862069,0.124770642,0.244444444,0.3625,0.147368421,0.19375,0.084745763,0.195744681,0.042553191,0.728,0.007692308,0.131428571,0.321875,0.284090909,0.236144578
,141,10,0.491304348,0.191891892,0.546875,0.386885246,0.055737705,0.012903226,0.348275862,0.161016949,0.28,0.613793104,0.045454545,0.032352941,0.284931507,1.672727272,0.136842105
,142,10,2.45,0.389873418,0.222727273,0.083636364,0.042990654,0.260714286,0.017391304,0.038983051,0.213953488,0.009756098,0.034782609,0.312941177,0.134615385,0.98,0.065384615
,143,10,0.086567164,0.052830189,0.030534351,0.04375,0.092857143,0.080434783,0.13253012,0.048571429,0.059090909,0.127472527,0.384810127,0.453846154,0.318918919,2.371428571,0.125
,144,10,0.142857143,0.035714286,0.320967742,0.176923077,0.210958904,0.075,0.035051546,0.128125,0.022857143,0.563157895,0.085714286,0.428235294,0.1,0.315217391,0.115517241
,145,10,0.005882353,0.145762712,0.694339623,0.145454545,0.104,0.191836735,0.05,0.336842105,0.003076923,0.123478261,0.361290322,2.15,0.384210526,1.254054054,0.092561983
,146,10,0.186363636,0.022033898,0.043478261,0.2096,0.08,0.222222222,0.0625,0.169230769,0.431578947,0.6,0.01,0.210526316,0.131034483,0.169072165,0.03125
,147,10,0.232786885,0.147368421,0.728,1.063414634,0.159322034,0.1,0,0.011235955,0.175,0.332758621,0.1984375,0.156756757,0.455813954,0.259677419,0.021621622
,148,10,0.217647059,0.326315789,0.719480519,0.217142857,0.208791209,0.133333333,0.2,0.14368932,0.06779661,0.338461538,0.155555556,0.162068965,0.074626866,0.838297872,0.030769231
,149,10,0.057142857,0.066666667,0.43,0.026666667,0.210619469,0.16,0.14893617,0.047272727,0.018867925,0.189189189,0.038461538,0.22,0.233333333,1.111538461,0.033333333
,150,10,0.204210526,0.1,0.690625,0.172477064,0.014084507,0.222222222,0.667692308,0.182352941,0.17,0.406722689,0.202272727,0.2,0.222222222,2.157894737,0.052830189
,151,11,0.726530612,0.112328767,0.1,0.276086957,0.597647059,0.054545455,0.141538462,0.337931034,0.472727273,0.050909091,0.072727273,0.45,0.113846154,0.528971963,0.076086957
,152,11,0.148571429,0.123684211,0.524705882,0.288421053,0.158415842,0.030769231,0.146551724,0.191304348,0.052631579,0.139130435,0.47826087,0.0875,0.4,1.789041096,0.015384615
,153,11,0.004878049,0.318181818,0.168421053,0.206,0.321518987,0.023255814,0.057142857,0.298734177,0.063414634,0.577777778,0.12293578,0.062809917,0.455813954,1,0.01
,154,11,0.076923077,0.052631579,0.240540541,0.003076923,0.023529412,0.1,1.4,0.238461538,0.052631579,2.263829787,0.127472527,0.55,0.179310345,0.224590164,0.443298969
,155,11,0.14893617,0.253191489,0.312195122,0.155963303,0.753846154,0.101176471,0.2224,0.15,0.125,0.140540541,0.127710843,0.054237288,0.218421053,0.13258427,0.4
