"dataTT","ï..consentMouse1.x","consentMouse1.y","consentMouse1.leftButton","consentMouse1.midButton","consentMouse1.rightButton","consentMouse1.clicked_name","consent_Mouse.x","consent_Mouse.y","consent_Mouse.leftButton","consent_Mouse.midButton","consent_Mouse.rightButton","consent_Mouse.clicked_name","startMouse.x","startMouse.y","startMouse.leftButton","startMouse.midButton","startMouse.rightButton","startMouse_2.x","startMouse_2.y","startMouse_2.leftButton","startMouse_2.midButton","startMouse_2.rightButton","start_distance","fixedOri","minimalDistance","maxOri","this_ori","accuracy","presented_accuracy","presented_this_ori","submitMouse.x","submitMouse.y","submitMouse.leftButton","submitMouse.midButton","submitMouse.rightButton","submitMouse.time","submitMouse.clicked_name","pauseMouse.x","pauseMouse.y","pauseMouse.leftButton","pauseMouse.midButton","pauseMouse.rightButton","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","startOri","participant","condition","nTrials","date","expName","psychopyVersion","OS","frameRate","pauseMouse.clicked_name","EndButtonMouse.x","EndButtonMouse.y","EndButtonMouse.leftButton","EndButtonMouse.midButton","EndButtonMouse.rightButton","EndButtonMouse.clicked_name"
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.22222222,-44,20,75,-214.2222222,9.777777778,9.777777778,-304.2222222,0.412962982,-0.291666678,1,0,0,0.0168,"submitButton",-0.304629621,-0.405555569,0,0,0,2,40,160,28,1,44,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.11111111,67,20,75,63.88888889,3.111111111,3.111111111,-26.11111111,-0.316666658,-0.394444458,1,0,0,2.0081,"submitButton",-0.316666658,-0.394444458,0,0,0,2,41,161,51,1,67,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.77777778,58,20,75,64.22222222,6.222222222,6.222222222,-25.77777778,0.227777794,-0.297222234,1,0,0,0.3121,"submitButton",-0.324074066,-0.405555569,0,0,0,2,42,162,42,1,58,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.66666667,43,20,75,42.33333333,0.666666667,0.666666667,-47.66666667,-0.325925918,-0.402777791,1,0,0,1.7753,"submitButton",-0.325925918,-0.402777791,0,0,0,2,43,163,27,1,43,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.22222222,29,20,75,-151.2222222,0.222222222,0.222222222,-241.2222222,0.399074093,-0.286111123,1,0,0,0.3825,"submitButton",0.300000131,-0.400925939,1,0,0,2,44,164,13,1,29,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"pause_continueButton",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65,-38,20,75,-42,4,4,-132,-0.365740733,-0.411111125,1,0,0,1.8456,"submitButton",-0.365740733,-0.411111125,0,0,0,2,45,165,22,1,38,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.11111111,-42,20,75,-20.88888889,21.11111111,21.11111111,-110.8888889,-0.326851843,-0.394444458,1,0,0,0.8849,"submitButton",-0.326851843,-0.394444458,0,0,0,2,46,166,26,1,42,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.88888889,-25,20,75,-25.88888889,0.888888889,0.888888889,-115.8888889,0.205555572,-0.333333346,1,0,0,0.1345,"submitButton",-0.326851843,-0.401851865,0,0,0,2,47,167,9,1,25,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.66666667,-57,20,75,123.6666667,0.666666667,0.666666667,33.66666667,0.20370372,-0.293518587,1,0,0,0.1163,"submitButton",-0.316666658,-0.417592606,0,0,0,2,48,168,41,1,57,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.33333333,18,20,75,-143.3333333,18.66666667,18.66666667,-233.3333333,0.337037168,-0.325925995,1,0,0,0.183,"submitButton",-0.28888888,-0.407407421,0,0,0,2,49,169,2,1,18,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,34,20,75,26,8,8,-64,0.393518538,-0.271296308,1,0,0,0.5997,"submitButton",-0.31388888,-0.392592606,0,0,0,2,50,170,18,1,34,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.88888889,-72,20,75,-236.8888889,15.11111111,15.11111111,-326.8888889,0.376851871,-0.301851864,1,0,0,0.9105,"submitButton",-0.052777765,-0.25185192,0,0,0,2,51,171,56,1,72,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.11111111,-50,20,75,-47.88888889,2.111111111,2.111111111,-137.8888889,0.394444464,-0.298148217,1,0,0,0.1007,"submitButton",-0.312962954,-0.408333347,0,0,0,2,52,172,34,1,50,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.22222222,-46,20,75,-46.77777778,0.777777778,0.777777778,-136.7777778,0.412037056,-0.292592604,1,0,0,0.23,"submitButton",-0.360185177,-0.403703717,0,0,0,2,53,173,30,1,46,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.55555556,62,20,75,215.5555556,26.44444444,26.44444444,125.5555556,0.278703721,-0.294444456,1,0,0,0.6985,"submitButton",-0.320370362,-0.39537044,0,0,0,2,54,174,46,1,62,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.33333333,-47,20,75,-45.66666667,1.333333333,1.333333333,-135.6666667,0.408333353,-0.285185197,1,0,0,0.1299,"submitButton",-0.309259251,-0.398148162,0,0,0,2,55,175,31,1,47,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.55555556,53,20,75,54.44444444,1.444444444,1.444444444,-35.55555556,0.20370372,-0.285185197,1,0,0,1.2261,"submitButton",-0.422222215,-0.400925939,0,0,0,2,56,176,37,1,53,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40,-49,20,75,-211,18,18,-301,0.377777797,-0.280555567,1,0,0,1.6591,"submitButton",-0.315740732,-0.387962976,0,0,0,2,57,177,33,1,49,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.88888889,-61,20,75,-235.8888889,5.111111111,5.111111111,-325.8888889,0.402777797,-0.284259327,1,0,0,0.3319,"submitButton",-0.312962954,-0.413888959,0,0,0,2,58,178,45,1,61,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.66666667,71,20,75,61.33333333,9.666666667,9.666666667,-28.66666667,0.413888908,-0.269444456,1,0,0,0.4147,"submitButton",-0.31851851,-0.405555569,0,0,0,2,59,179,55,1,71,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",NA,NA,NA,NA,NA,""
"./69160_orientation_adjustment_1_2022-02-10_13h32.28.930.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69160,1,180,"2022-02-10_13h32.28.930","orientation adjustment 1","2021.2.3","Win32",60.08171113,"",0.321296314,-0.411111125,1,0,0,"EndButtonTxt"
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",0.356481519,-0.393518602,1,0,0,"consent_button1",0.366666704,-0.395370397,1,0,0,"consent_button",0.254629664,-0.06759261,1,0,0,0.254629664,-0.06759261,1,0,0,-68.33333333,-53,20,75,-213.3333333,19.66666667,19.66666667,-303.3333333,0.421296335,-0.303703728,1,0,0,2.948,"submitButton",-0.243518499,-0.395370397,0,0,0,0,0,0,37,1,53,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.88888889,49,20,75,46.11111111,2.888888889,2.888888889,-43.88888889,0.205555588,-0.30555558,1,0,0,0.1335,"submitButton",-0.330555539,-0.397222249,0,0,0,0,1,1,33,1,49,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.22222222,74,20,75,245.2222222,8.777777778,8.777777778,155.2222222,0.210185218,-0.30462971,1,0,0,0.1039,"submitButton",-0.361111095,-0.398148175,0,0,0,0,2,2,58,1,74,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.33333333,-60,20,75,-62.66666667,2.666666667,2.666666667,-152.6666667,0.388888927,-0.300000024,1,0,0,0.3199,"submitButton",-0.227777758,-0.406481508,0,0,0,0,3,3,44,1,60,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.55555556,-57,20,75,-55.44444444,1.555555556,1.555555556,-145.4444444,0.370370408,-0.30555558,1,0,0,0.1836,"submitButton",-0.284259241,-0.389814841,0,0,0,0,4,4,41,1,57,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.55555556,-69,20,75,-57.44444444,11.55555556,11.55555556,-147.4444444,0.390740779,-0.281481505,1,0,0,0.566,"submitButton",-0.281481463,-0.409259286,0,0,0,0,5,5,53,1,69,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55,-27,20,75,-30,3,3,-120,0.16851855,-0.277777801,1,0,0,0.3803,"submitButton",-0.327777761,-0.395370397,0,0,0,0,6,6,11,1,27,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.22222222,56,20,75,225.2222222,10.77777778,10.77777778,135.2222222,0.194444477,-0.295370394,1,0,0,3.0829,"submitButton",-0.212962943,-0.400925953,0,0,0,0,7,7,40,1,56,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.55555556,58,20,75,72.44444444,14.44444444,14.44444444,-17.55555556,0.192592625,-0.286111135,1,0,0,0.4496,"submitButton",-0.262037018,-0.414814842,0,0,0,0,8,8,42,1,58,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55,-22,20,75,-207,5,5,-297,0.414814854,-0.281481505,1,0,0,1.1508,"submitButton",-0.23888887,-0.407407491,0,0,0,0,9,9,6,1,22,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.88888889,54,20,75,222.8888889,11.11111111,11.11111111,132.8888889,0.176851884,-0.281481505,1,0,0,2.0454,"submitButton",-0.251851833,-0.385185268,0,0,0,0,10,10,38,1,54,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-30,20,75,-31,1,1,-121,0.400000038,-0.29166669,1,0,0,0.0995,"submitButton",-0.25925924,-0.401851935,0,0,0,0,11,11,14,1,30,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.11111111,-72,20,75,-71.88888889,0.111111111,0.111111111,-161.8888889,0.399074112,-0.296296377,1,0,0,0.3459,"submitButton",-0.270370352,-0.413888916,0,0,0,0,12,12,56,1,72,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.44444444,-28,20,75,-33.55555556,5.555555556,5.555555556,-123.5555556,0.434259299,-0.258333356,1,0,0,0.1496,"submitButton",-0.244444425,-0.406481508,0,0,0,0,13,13,12,1,28,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.88888889,40,20,75,27.11111111,12.88888889,12.88888889,-62.88888889,0.230555589,-0.310185266,1,0,0,0.862,"submitButton",0.507407449,-0.412963047,1,0,0,0,14,14,24,1,40,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"pause_continueButton",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.44444444,24,20,75,26.44444444,2.444444444,2.444444444,-63.55555556,0.399074112,-0.299074154,1,0,0,0.4467,"submitButton",0.183333365,-0.324074155,0,0,0,0,15,15,8,1,24,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.11111111,34,20,75,34.11111111,0.111111111,0.111111111,-55.88888889,0.424074113,-0.300000024,1,0,0,0.3289,"submitButton",-0.219444424,-0.390740824,0,0,0,0,16,16,18,1,34,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,-19,20,75,-17,2,2,-107,0.394444483,-0.298148172,1,0,0,0.5797,"submitButton",-0.246296277,-0.38333336,0,0,0,0,17,17,3,1,19,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.55555556,71,20,75,62.44444444,8.555555556,8.555555556,-27.55555556,0.205555588,-0.300000024,1,0,0,0.7961,"submitButton",-0.202777757,-0.379629712,0,0,0,0,18,18,55,1,71,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,29,20,75,39,10,10,-51,0.437963003,-0.30092595,1,0,0,0.2161,"submitButton",0.137962994,-0.270370393,0,0,0,0,19,19,13,1,29,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.66666667,-31,20,75,-211.6666667,0.666666667,0.666666667,-301.6666667,0.40648152,-0.293518599,1,0,0,1.8003,"submitButton",-0.295370353,-0.420370398,0,0,0,0,20,20,15,1,31,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.11111111,-35,20,75,-24.88888889,10.11111111,10.11111111,-114.8888889,0.40648152,-0.28703706,1,0,0,0.6297,"submitButton",-0.266666648,-0.389814841,0,0,0,0,21,21,19,1,35,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.66666667,51,20,75,36.33333333,14.66666667,14.66666667,-53.66666667,0.199074106,-0.29166669,1,0,0,0.05,"submitButton",-0.294444427,-0.404629713,0,0,0,0,22,22,35,1,51,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.77777778,-39,20,75,-35.77777778,3.222222222,3.222222222,-125.7777778,0.227777811,-0.274074154,1,0,0,0.8999,"submitButton",-0.262962944,-0.387037063,0,0,0,0,23,23,23,1,39,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.55555556,-26,20,75,-212.5555556,6.555555556,6.555555556,-302.5555556,0.405555594,-0.278703727,1,0,0,0.6804,"submitButton",-0.298148131,-0.389814841,0,0,0,0,24,24,10,1,26,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.44444444,-50,20,75,-51.55555556,1.555555556,1.555555556,-141.5555556,0.404629668,-0.293518599,1,0,0,0.2663,"submitButton",-0.337037021,-0.405555583,0,0,0,0,25,25,34,1,50,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.88888889,-21,20,75,-31.88888889,10.88888889,10.88888889,-121.8888889,-0.274074056,-0.410185269,1,0,0,1.2967,"submitButton",0.242592626,-0.268518598,0,0,0,0,26,26,5,1,21,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.44444444,-32,20,75,-23.55555556,8.444444444,8.444444444,-113.5555556,0.444444484,-0.263888912,1,0,0,0.3638,"submitButton",-0.236111092,-0.381481508,0,0,0,0,27,27,16,1,32,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
"./69175_orientation_adjustment_1_2022-02-09_22h41.50.505.csv",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.22222222,20,20,75,34.22222222,14.22222222,14.22222222,-55.77777778,0.403703742,-0.276851932,1,0,0,0.0995,"submitButton",-0.309259242,-0.393518602,0,0,0,0,28,28,4,1,20,69175,1,180,"2022-02-09_22h41.50.505","orientation adjustment 1","2021.2.3","Win32",59.53089654,"",NA,NA,NA,NA,NA,""
